RAP	MSU
Os06g0304600	LOC_Os06g20040
Os06g0305200	LOC_Os06g20090
Os06g0305400	LOC_Os06g20110
None	LOC_Os06g20140
NA	LOC_Os06g20190
Os06g0306600	LOC_Os06g20200
Os06g0308000	LOC_Os06g20320
Os06g0308100	LOC_Os06g20340
Os06g0308200	LOC_Os06g20354
Os06g0308300	LOC_Os06g20370
Os06g0308800	LOC_Os06g20390
Os06g0309200	LOC_Os06g20430
Os06g0310200	LOC_Os06g20500
Os06g0311000	LOC_Os06g20570
Os06g0311300	LOC_Os06g20610
Os06g0311600	LOC_Os06g20620
Os06g0318200	LOC_Os06g21330
Os06g0318300	LOC_Os06g21340
Os06g0318500	LOC_Os06g21360
Os06g0318600	LOC_Os06g21380
Os06g0318700	LOC_Os06g21390
Os06g0319600	LOC_Os06g21470
Os06g0319700	LOC_Os06g21480
Os06g0319800	LOC_Os06g21530
Os06g0320000	LOC_Os06g21550
Os06g0320100	LOC_Os06g21560
Os06g0320200	LOC_Os06g21570
Os06g0320300	LOC_Os06g21580
Os06g0320500	LOC_Os06g21590
Os06g0320700	LOC_Os06g21600
Os06g0323100	LOC_Os06g21820
Os06g0324300	LOC_Os06g21900
Os06g0325200	LOC_Os06g21950
Os06g0325500	LOC_Os06g21980
None	LOC_Os06g22010
Os06g0325900	LOC_Os06g22020
Os06g0326000	LOC_Os06g22030
Os06g0326400	LOC_Os06g22060
Os06g0326500	LOC_Os06g22070
Os06g0326700	LOC_Os06g22080
Os06g0326900	LOC_Os06g22100
Os06g0327300	LOC_Os06g22140
Os06g0328400	LOC_Os06g22290
Os06g0328900	LOC_Os06g22340
Os06g0330100	LOC_Os06g22460
Os06g0330400	LOC_Os06g22490
Os06g0331300	LOC_Os06g22550
None	LOC_Os06g22560
None	LOC_Os06g22610
Os06g0332400	LOC_Os06g22650
Os06g0332800	LOC_Os06g22690
Os06g0333700	LOC_Os06g22760
Os06g0334300	LOC_Os06g22810
Os06g0334400	LOC_Os06g22820
Os06g0335500	LOC_Os06g22870
Os06g0335975	LOC_Os06g22919
Os06g0335950	LOC_Os06g22919
Os06g0335900	LOC_Os06g22919
Os06g0336200	LOC_Os06g22960
Os06g0336500	LOC_Os06g22980
Os06g0338200	LOC_Os06g23114
Os06g0338700	LOC_Os06g23140
Os06g0338900	LOC_Os06g23160
Os06g0339500	LOC_Os06g23190
Os06g0339800	LOC_Os06g23210
Os06g0340600	LOC_Os06g23290
Os06g0342100	LOC_Os06g23430
Os06g0342200	LOC_Os06g23440
Os06g0342500	LOC_Os06g23460
Os06g0342750	LOC_Os06g23504
Os06g0343000	LOC_Os06g23504
Os06g0343100	LOC_Os06g23530
Os06g0343600	LOC_Os06g23560
Os06g0344900	LOC_Os06g23650
Os06g0345200	LOC_Os06g23684
Os06g0346300	LOC_Os06g23780
Os06g0347700	LOC_Os06g23950
NA	LOC_Os06g23980
Os06g0348800	LOC_Os06g24070
Os06g0349700	LOC_Os06g24180
Os06g0350600	LOC_Os06g24290
Os06g0351500	LOC_Os06g24404
Os06g0352900	LOC_Os06g24540
Os06g0354500	LOC_Os06g24704
Os06g0354700	LOC_Os06g24730
Os06g0355300	LOC_Os06g24850
Os06g0358800	LOC_Os06g25250
Os06g0360300	LOC_Os06g25439
Os06g0367100	LOC_Os06g26234
Os06g0367500	LOC_Os06g26270
Os06g0367900	LOC_Os06g26340
Os06g0470000	LOC_Os06g27560
Os06g0470800	LOC_Os06g27650
Os06g0472000	LOC_Os06g27760
Os06g0472200	LOC_Os06g27770
Os06g0472300	LOC_Os06g27790
Os06g0473100	LOC_Os06g27870
Os06g0473200	LOC_Os06g27890
Os06g0474200	LOC_Os06g27970
Os06g0474900	LOC_Os06g28060
Os06g0475400	LOC_Os06g28124
Os06g0476200	LOC_Os06g28194
Os06g0478600	LOC_Os06g28480
Os06g0479400	LOC_Os06g28550
Os06g0480000	LOC_Os06g28590
Os06g0481400	LOC_Os06g28670
Os06g0484600	LOC_Os06g28970
Os06g0486000	LOC_Os06g29080
Os06g0486400	LOC_Os06g29120
Os06g0486800	LOC_Os06g29180
Os06g0486900	LOC_Os06g29220
Os06g0487900	LOC_Os06g29310
Os06g0488050	LOC_Os06g29340
Os06g0488200	LOC_Os06g29350
Os06g0488600	LOC_Os06g29380
Os06g0489200	LOC_Os06g29400
Os06g0492000	LOC_Os06g29650
Os06g0492700	LOC_Os06g29690
Os06g0492800	LOC_Os06g29700
Os06g0492900	LOC_Os06g29710
Os06g0493600	LOC_Os06g29790
Os06g0494000	LOC_Os06g29804
Os06g0494100	LOC_Os06g29810
Os06g0494400	LOC_Os06g29844
None	LOC_Os06g29900
Os06g0495100	LOC_Os06g29950
Os06g0495500	LOC_Os06g29994
Os06g0495700	LOC_Os06g30020
Os06g0495800	LOC_Os06g30030
Os06g0496000	LOC_Os06g30060
Os06g0496800	LOC_Os06g30130
Os06g0497350	LOC_Os06g30179
Os06g0497200	LOC_Os06g30179
Os06g0498400	LOC_Os06g30310
Os06g0498450	LOC_Os06g30310
Os06g0498500	LOC_Os06g30320
Os06g0498800	LOC_Os06g30370
Os06g0498900	LOC_Os06g30380
Os06g0499301	LOC_Os06g30420
Os06g0499500	LOC_Os06g30440
Os06g0499900	LOC_Os06g30460
Os06g0500700	LOC_Os06g30500
Os06g0501900	LOC_Os06g30640
Os06g0502900	LOC_Os06g30710
Os06g0503400	LOC_Os06g30750
Os06g0503800	LOC_Os06g30780
Os06g0504100	LOC_Os06g30810
Os06g0504451	LOC_Os06g30830
Os06g0504450	LOC_Os06g30830
None	LOC_Os06g30870
Os06g0505302	LOC_Os06g30901
Os06g0506200	LOC_Os06g30950
Os06g0506600	LOC_Os06g30970
Os06g0507400	LOC_Os06g31100
Os06g0508700	LOC_Os06g31210
Os06g0509100	LOC_Os06g31220
Os06g0509600	LOC_Os06g31270
None	LOC_Os06g32150
None	LOC_Os06g32770
Os06g0520600	LOC_Os06g32860
None	LOC_Os06g33170
Os06g0523400	LOC_Os06g33210
Os06g0523900	LOC_Os06g33250
Os06g0526100	LOC_Os06g33450
Os06g0526600	LOC_Os06g33520
Os06g0526700	LOC_Os06g33530
Os06g0526800	LOC_Os06g33549
Os06g0527100	LOC_Os06g33570
Os06g0528600	LOC_Os06g33710
Os06g0528700	LOC_Os06g33720
Os06g0529800	LOC_Os06g33810
NA	LOC_Os06g33920
Os06g0530400	LOC_Os06g33940
Os06g0530700	LOC_Os06g33980
Os06g0531000	LOC_Os06g34020
Os06g0531200	LOC_Os06g34040
Os06g0531400	LOC_Os06g34060
Os06g0531900	LOC_Os06g34120
Os06g0534500	LOC_Os06g34360
Os06g0534800	LOC_Os06g34390
Os06g0535100	LOC_Os06g34420
Os06g0535300	LOC_Os06g34440
Os06g0537300	LOC_Os06g34620
Os06g0537600	LOC_Os06g34650
Os06g0538000	LOC_Os06g34690
None	LOC_Os06g34780
Os06g0539400	LOC_Os06g34830
None	LOC_Os06g34860
Os06g0541600	LOC_Os06g34960
Os06g0542100	LOC_Os06g35030
Os06g0542200	LOC_Os06g35050
Os06g0543400	LOC_Os06g35160
Os06g0545200	LOC_Os06g35300
Os06g0545400	LOC_Os06g35320
Os06g0545800	LOC_Os06g35370
Os06g0546400	LOC_Os06g35470
Os06g0547400	LOC_Os06g35520
Os06g0547900	LOC_Os06g35530
Os06g0548000	LOC_Os06g35540
Os06g0548200	LOC_Os06g35560
Os06g0548800	LOC_Os06g35590
Os06g0549300	LOC_Os06g35630
Os06g0549600	LOC_Os06g35650
Os06g0549633	LOC_Os06g35660
Os06g0549900	LOC_Os06g35700
Os06g0550000	LOC_Os06g35730
Os06g0551400	LOC_Os06g35814
Os06g0551800	LOC_Os06g35850
Os06g0552000	LOC_Os06g35870
Os06g0552700	LOC_Os06g35930
Os06g0552900	LOC_Os06g35940
Os06g0553100	LOC_Os06g35960
Os06g0553200	LOC_Os06g35970
Os06g0553700	LOC_Os06g36000
Os06g0554700	LOC_Os06g36080
Os06g0554800	LOC_Os06g36090
Os06g0555400	LOC_Os06g36160
Os06g0555500	LOC_Os06g36170
Os06g0556000	LOC_Os06g36180
Os06g0556200	LOC_Os06g36210
Os06g0557100	LOC_Os06g36270
Os06g0557400	LOC_Os06g36310
Os06g0557700	LOC_Os06g36320
Os06g0558300	LOC_Os06g36330
Os06g0558766	LOC_Os06g36360
Os06g0558700	LOC_Os06g36360
Os06g0560000	LOC_Os06g36450
Os06g0560400	LOC_Os06g36490
Os06g0560700	LOC_Os06g36520
Os06g0561000	LOC_Os06g36560
Os06g0561200	LOC_Os06g36590
Os06g0561800	LOC_Os06g36650
Os06g0562200	LOC_Os06g36670
Os06g0562300	LOC_Os06g36680
Os06g0562600	LOC_Os06g36700
Os06g0563000	LOC_Os06g36740
Os06g0563300	LOC_Os06g36770
Os06g0563900	LOC_Os06g36800
Os06g0564400	LOC_Os06g36830
Os06g0564500	LOC_Os06g36840
Os06g0564600	LOC_Os06g36850
Os06g0564700	LOC_Os06g36880
Os06g0564800	LOC_Os06g36890
Os06g0565000	LOC_Os06g36910
Os06g0565100	LOC_Os06g36920
Os06g0565200	LOC_Os06g36930
Os06g0565900	LOC_Os06g36990
Os06g0566100	LOC_Os06g37000
Os06g0566300	LOC_Os06g37010
Os06g0567200	LOC_Os06g37080
Os06g0567900	LOC_Os06g37150
Os06g0567950	LOC_Os06g37160
Os06g0568000	LOC_Os06g37160
Os06g0568200	LOC_Os06g37180
Os06g0568600	LOC_Os06g37224
Os06g0569500	LOC_Os06g37300
Os06g0569900	LOC_Os06g37330
Os06g0570100	LOC_Os06g37364
Os06g0570900	LOC_Os06g37410
Os06g0571100	LOC_Os06g37420
Os06g0571400	LOC_Os06g37440
Os06g0571800	LOC_Os06g37450
Os06g0572300	LOC_Os06g37500
Os06g0572400	LOC_Os06g37510
Os06g0573600	LOC_Os06g37560
Os06g0574100	LOC_Os06g37610
Os06g0574200	LOC_Os06g37620
Os06g0574400	LOC_Os06g37640
Os06g0574450	LOC_Os06g37640
Os06g0574500	LOC_Os06g37660
Os06g0574550	LOC_Os06g37670
Os06g0575000	LOC_Os06g37690
Os06g0575400	LOC_Os06g37750
None	LOC_Os06g38100
Os06g0579350	LOC_Os06g38130
Os06g0579300	LOC_Os06g38130
Os06g0581000	LOC_Os06g38294
Os06g0581300	LOC_Os06g38320
Os06g0581500	LOC_Os06g38340
Os06g0582600	LOC_Os06g38450
Os06g0583400	LOC_Os06g38470
Os06g0584200	LOC_Os06g38550
Os06g0585950	LOC_Os06g38590
None	LOC_Os06g38640
Os06g0585982	LOC_Os06g38650
Os06g0586150	LOC_Os06g38670
Os06g0587000	LOC_Os06g38730
None	LOC_Os06g38780
Os06g0587900	LOC_Os06g38830
Os06g0588800	LOC_Os06g38930
Os06g0588900	LOC_Os06g38940
Os06g0589300	LOC_Os06g38950
Os06g0589600	LOC_Os06g38970
Os06g0589700	LOC_Os06g38980
Os06g0589800	LOC_Os06g38990
Os06g0590301	LOC_Os06g39040
Os06g0590500	LOC_Os06g39050
Os06g0590600	LOC_Os06g39060
Os06g0590700	LOC_Os06g39070
Os06g0590800	LOC_Os06g39080
Os06g0591600	LOC_Os06g39140
Os06g0592400	LOC_Os06g39230
Os06g0592500	LOC_Os06g39240
Os06g0593100	LOC_Os06g39260
Os06g0593200	LOC_Os06g39270
Os06g0593800	LOC_Os06g39330
Os06g0594400	LOC_Os06g39370
Os06g0597000	LOC_Os06g39590
Os06g0597200	LOC_Os06g39600
Os06g0597400	LOC_Os06g39640
Os06g0597900	LOC_Os06g39690
None	LOC_Os06g39700
None	LOC_Os06g39704
None	LOC_Os06g39708
None	LOC_Os06g39712
None	LOC_Os06g39716
None	LOC_Os06g39728
None	LOC_Os06g39738
None	LOC_Os06g39740
None	LOC_Os06g39744
Os06g0598800	LOC_Os06g39750
None	LOC_Os06g39756
Os06g0598900	LOC_Os06g39760
Os06g0599200	LOC_Os06g39780
Os06g0600100	LOC_Os06g39870
Os06g0600301	LOC_Os06g39875
Os06g0600400	LOC_Os06g39880
Os06g0600700	LOC_Os06g39900
Os06g0601000	LOC_Os06g39906
Os06g0601100	LOC_Os06g39912
Os06g0601500	LOC_Os06g39960
Os06g0601600	LOC_Os06g39970
Os06g0602400	LOC_Os06g40020
Os06g0602500	LOC_Os06g40030
Os06g0602700	LOC_Os06g40050
Os06g0602800	LOC_Os06g40060
Os06g0602900	LOC_Os06g40070
Os06g0603000	LOC_Os06g40080
Os06g0603400	LOC_Os06g40110
Os06g0603600	LOC_Os06g40120
Os06g0604000	LOC_Os06g40150
Os06g0604200	LOC_Os06g40170
Os06g0604300	LOC_Os06g40180
Os06g0604400	LOC_Os06g40190
Os06g0604500	LOC_Os06g40200
Os06g0605500	LOC_Os06g40320
Os06g0605600	LOC_Os06g40330
Os06g0605900	LOC_Os06g40360
Os06g0606000	LOC_Os06g40370
Os06g0606900	LOC_Os06g40460
Os06g0607000	LOC_Os06g40490
Os06g0607100	LOC_Os06g40500
Os06g0607200	LOC_Os06g40510
Os06g0607700	LOC_Os06g40550
Os06g0607800	LOC_Os06g40560
Os06g0607900	LOC_Os06g40570
Os06g0608300	LOC_Os06g40600
Os06g0608500	LOC_Os06g40620
Os06g0608600	LOC_Os06g40630
Os06g0608700	LOC_Os06g40640
Os06g0609301	LOC_Os06g40700
Os06g0609400	LOC_Os06g40700
Os06g0609450	LOC_Os06g40704
Os06g0609600	LOC_Os06g40720
Os06g0610800	LOC_Os06g40818
Os06g0611000	LOC_Os06g40840
Os06g0611400	LOC_Os06g40880
Os06g0611500	LOC_Os06g40890
Os06g0611600	LOC_Os06g40910
Os06g0611700	LOC_Os06g40920
Os06g0611750	LOC_Os06g40920
Os06g0611900	LOC_Os06g40940
Os06g0612200	LOC_Os06g40950
Os06g0612300	LOC_Os06g40960
Os06g0612800	LOC_Os06g41010
None	LOC_Os06g41040
Os06g0613400	LOC_Os06g41050
Os06g0613600	LOC_Os06g41070
Os06g0614000	LOC_Os06g41090
Os06g0614100	LOC_Os06g41100
Os06g0614300	LOC_Os06g41110
Os06g0617800	LOC_Os06g41360
Os06g0618100	LOC_Os06g41384
Os06g0618150	LOC_Os06g41390
Os06g0618300	LOC_Os06g41410
Os06g0618600	LOC_Os06g41440
Os06g0619000	LOC_Os06g41480
Os06g0619200	LOC_Os06g41500
Os06g0619600	LOC_Os06g41510
Os06g0620200	LOC_Os06g41560
Os06g0620600	LOC_Os06g41590
None	LOC_Os06g41640
Os06g0621500	LOC_Os06g41660
Os06g0621900	LOC_Os06g41700
Os06g0622000	LOC_Os06g41710
Os06g0622300	LOC_Os06g41730
Os06g0622500	LOC_Os06g41750
Os06g0622700	LOC_Os06g41770
Os06g0622900	LOC_Os06g41790
Os06g0623300	LOC_Os06g41810
None	LOC_Os06g41820
None	LOC_Os06g41830
Os06g0623600	LOC_Os06g41840
Os06g0623700	LOC_Os06g41850
Os06g0624100	LOC_Os06g41880
Os06g0625200	LOC_Os06g41960
Os06g0625300	LOC_Os06g41980
Os06g0625400	LOC_Os06g41990
Os06g0625500	LOC_Os06g42000
Os06g0625700	LOC_Os06g42020
Os06g0625900	LOC_Os06g42030
Os06g0625800	LOC_Os06g42030
Os06g0626600	LOC_Os06g42120
Os06g0626700	LOC_Os06g42130
Os06g0627500	LOC_Os06g42220
Os06g0628500	LOC_Os06g42310
Os06g0631300	LOC_Os06g42490
Os06g0632200	LOC_Os06g42560
Os06g0632300	LOC_Os06g42610
Os06g0632500	LOC_Os06g42630
Os06g0633500	LOC_Os06g42700
Os06g0633800	LOC_Os06g42720
Os06g0633900	LOC_Os06g42730
Os06g0634100	LOC_Os06g42770
Os06g0634300	LOC_Os06g42790
Os06g0634500	LOC_Os06g42800
Os06g0634600	LOC_Os06g42810
Os06g0635300	LOC_Os06g42860
Os06g0636600	LOC_Os06g43030
Os06g0637500	LOC_Os06g43090
Os06g0638100	LOC_Os06g43130
Os06g0638200	LOC_Os06g43140
Os06g0638700	LOC_Os06g43180
Os06g0638900	LOC_Os06g43190
Os06g0639100	LOC_Os06g43210
Os06g0639300	LOC_Os06g43250
Os06g0639500	LOC_Os06g43270
Os06g0639600	LOC_Os06g43280
Os06g0639550	LOC_Os06g43280
Os06g0639800	LOC_Os06g43304
Os06g0640100	LOC_Os06g43320
None	LOC_Os06g43350
Os06g0640800	LOC_Os06g43370
Os06g0641200	LOC_Os06g43384
Os06g0641500	LOC_Os06g43410
Os06g0641600	LOC_Os06g43420
Os06g0641800	LOC_Os06g43430
None	LOC_Os06g43440
Os06g0642200	LOC_Os06g43480
Os06g0642300	LOC_Os06g43490
Os06g0642500	LOC_Os06g43510
Os06g0642600	LOC_Os06g43520
Os06g0642650	LOC_Os06g43520
Os06g0642900	LOC_Os06g43550
Os06g0643000	LOC_Os06g43560
Os06g0643100	LOC_Os06g43570
Os06g0643300	LOC_Os06g43590
Os06g0643600	LOC_Os06g43610
Os06g0643700	LOC_Os06g43620
Os06g0643800	LOC_Os06g43630
Os06g0643900	LOC_Os06g43640
Os06g0644100	LOC_Os06g43650
Os06g0644200	LOC_Os06g43660
Os06g0644466	LOC_Os06g43670
Os06g0644300	LOC_Os06g43670
Os06g0644500	LOC_Os06g43680
Os06g0644600	LOC_Os06g43690
Os06g0644700	LOC_Os06g43700
Os06g0644800	LOC_Os06g43710
Os06g0645400	LOC_Os06g43760
Os06g0645600	LOC_Os06g43780
Os06g0645800	LOC_Os06g43790
Os06g0645700	LOC_Os06g43790
Os06g0645901	LOC_Os06g43790
Os06g0646000	LOC_Os06g43800
Os06g0646400	LOC_Os06g43840
Os06g0646500	LOC_Os06g43850
Os06g0646600	LOC_Os06g43860
Os06g0647100	LOC_Os06g43900
Os06g0647200	LOC_Os06g43910
Os06g0647400	LOC_Os06g43930
Os06g0649000	LOC_Os06g44010
Os06g0649500	LOC_Os06g44030
Os06g0649700	LOC_Os06g44040
Os06g0649800	LOC_Os06g44050
Os06g0649900	LOC_Os06g44060
Os06g0650100	LOC_Os06g44080
Os06g0650300	LOC_Os06g44100
Os06g0650600	LOC_Os06g44140
Os06g0650800	LOC_Os06g44150
Os06g0650900	LOC_Os06g44160
Os06g0651100	LOC_Os06g44180
Os06g0651600	LOC_Os06g44210
Os06g0651900	LOC_Os06g44220
Os06g0652000	LOC_Os06g44230
Os06g0652200	LOC_Os06g44250
Os06g0652300	LOC_Os06g44260
Os06g0652400	LOC_Os06g44270
Os06g0652600	LOC_Os06g44280
Os06g0653000	LOC_Os06g44300
Os06g0653100	LOC_Os06g44310
Os06g0653800	LOC_Os06g44370
Os06g0653900	LOC_Os06g44374
Os06g0654000	LOC_Os06g44380
Os06g0654300	LOC_Os06g44410
Os06g0654400	LOC_Os06g44420
Os06g0654600	LOC_Os06g44430
Os06g0655100	LOC_Os06g44460
Os06g0655500	LOC_Os06g44500
Os06g0656000	LOC_Os06g44540
Os06g0656500	LOC_Os06g44620
Os06g0657500	LOC_Os06g44750
Os06g0658900	LOC_Os06g44840
Os06g0659100	LOC_Os06g44860
NA	LOC_Os06g44880
Os06g0659300	LOC_Os06g44890
Os06g0659500	LOC_Os06g44910
Os06g0660200	LOC_Os06g44970
Os06g0660700	LOC_Os06g45000
Os06g0660800	LOC_Os06g45020
Os06g0661200	LOC_Os06g45040
Os06g0661400	LOC_Os06g45050
Os06g0661600	LOC_Os06g45070
Os06g0661700	LOC_Os06g45080
Os06g0661800	LOC_Os06g45100
Os06g0662000	LOC_Os06g45120
Os06g0662200	LOC_Os06g45140
Os06g0663000	LOC_Os06g45240
Os06g0663100	LOC_Os06g45250
Os06g0663200	LOC_Os06g45280
Os06g0663400	LOC_Os06g45300
Os06g0663600	LOC_Os06g45330
Os06g0663800	LOC_Os06g45340
Os06g0663900	LOC_Os06g45350
Os06g0664100	LOC_Os06g45360
Os06g0664200	LOC_Os06g45370
Os06g0664300	LOC_Os06g45380
Os06g0664400	LOC_Os06g45390
Os06g0664800	LOC_Os06g45410
Os06g0665000	LOC_Os06g45430
Os06g0665100	LOC_Os06g45440
Os06g0665400	LOC_Os06g45460
Os06g0665500	LOC_Os06g45480
Os06g0665800	LOC_Os06g45500
Os06g0665900	LOC_Os06g45510
Os06g0666600	LOC_Os06g45590
Os06g0667000	LOC_Os06g45630
Os06g0667100	LOC_Os06g45640
Os06g0667200	LOC_Os06g45650
Os06g0667500	LOC_Os06g45660
Os06g0667600	LOC_Os06g45670
Os06g0668200	LOC_Os06g45710
Os06g0668400	LOC_Os06g45730
Os06g0669075	LOC_Os06g45770
Os06g0669275	LOC_Os06g45800
Os06g0669400	LOC_Os06g45820
Os06g0669600	LOC_Os06g45830
Os06g0669700	LOC_Os06g45840
Os06g0670000	LOC_Os06g45860
Os06g0670400	LOC_Os06g45900
Os06g0670500	LOC_Os06g45910
Os06g0670900	LOC_Os06g45930
Os06g0670766	LOC_Os06g45930
Os06g0671000	LOC_Os06g45940
Os06g0671300	LOC_Os06g45960
Os06g0671800	LOC_Os06g45990
Os06g0671900	LOC_Os06g46000
Os06g0674800	LOC_Os06g46240
Os06g0675900	LOC_Os06g46284
Os06g0675700	LOC_Os06g46284
Os06g0676000	LOC_Os06g46310
Os06g0676600	LOC_Os06g46330
Os06g0676700	LOC_Os06g46340
Os06g0677000	LOC_Os06g46350
Os06g0677300	LOC_Os06g46366
Os06g0677400	LOC_Os06g46372
Os06g0677500	LOC_Os06g46380
Os06g0677700	LOC_Os06g46400
Os06g0677800	LOC_Os06g46410
None	LOC_Os06g46434
None	LOC_Os06g46435
None	LOC_Os06g46436
None	LOC_Os06g46438
Os06g0678200	LOC_Os06g46450
None	LOC_Os06g46470
Os06g0678800	LOC_Os06g46500
Os06g0679100	LOC_Os06g46540
Os06g0679400	LOC_Os06g46560
Os06g0679500	LOC_Os06g46570
Os06g0679600	LOC_Os06g46580
Os06g0679850	LOC_Os06g46600
Os06g0679800	LOC_Os06g46600
Os06g0680500	LOC_Os06g46670
Os06g0680700	LOC_Os06g46680
Os06g0681200	LOC_Os06g46740
Os06g0681400	LOC_Os06g46770
None	LOC_Os06g46780
Os06g0681600	LOC_Os06g46799
Os06g0681700	LOC_Os06g46820
Os06g0682700	LOC_Os06g46880
Os06g0683100	LOC_Os06g46920
Os06g0683200	LOC_Os06g46930
Os06g0683300	LOC_Os06g46940
Os06g0683400	LOC_Os06g46950
Os06g0683900	LOC_Os06g46990
Os06g0683950	LOC_Os06g46995
Os06g0684000	LOC_Os06g47000
Os06g0685300	LOC_Os06g47130
Os06g0685700	LOC_Os06g47150
Os06g0686400	LOC_Os06g47200
Os06g0686500	LOC_Os06g47210
Os06g0687100	LOC_Os06g47260
Os06g0687400	LOC_Os06g47290
Os06g0687450	LOC_Os06g47294
Os06g0687500	LOC_Os06g47300
Os06g0687600	LOC_Os06g47310
Os06g0687700	LOC_Os06g47320
Os06g0687800	LOC_Os06g47330
Os06g0687900	LOC_Os06g47340
Os06g0688100	LOC_Os06g47350
Os06g0688900	LOC_Os06g47440
Os06g0689600	LOC_Os06g47470
Os06g0690200	LOC_Os06g47530
Os06g0690700	LOC_Os06g47550
Os06g0690900	LOC_Os06g47570
Os06g0691000	LOC_Os06g47580
Os06g0691100	LOC_Os06g47590
Os06g0691400	LOC_Os06g47620
Os06g0691600	LOC_Os06g47640
Os06g0691800	LOC_Os06g47650
Os06g0692100	LOC_Os06g47700
Os06g0692300	LOC_Os06g47720
Os06g0692500	LOC_Os06g47740
Os06g0692600	LOC_Os06g47750
Os06g0692700	LOC_Os06g47760
Os06g0693100	LOC_Os06g47800
Os06g0693200	LOC_Os06g47820
Os06g0693300	LOC_Os06g47830
Os06g0693500	LOC_Os06g47840
Os06g0694000	LOC_Os06g47890
Os06g0694200	LOC_Os06g47910
Os06g0694300	LOC_Os06g47920
Os06g0694500	LOC_Os06g47940
Os06g0695500	LOC_Os06g48030
Os06g0695600	LOC_Os06g48040
Os06g0695800	LOC_Os06g48060
Os06g0695900	LOC_Os06g48065
Os06g0696400	LOC_Os06g48160
Os06g0696500	LOC_Os06g48170
Os06g0696566	LOC_Os06g48170
Os06g0696600	LOC_Os06g48180
Os06g0697000	LOC_Os06g48200
Os06g0697200	LOC_Os06g48210
Os06g0697400	LOC_Os06g48230
Os06g0697500	LOC_Os06g48240
Os06g0697600	LOC_Os06g48250
Os06g0698200	LOC_Os06g48290
Os06g0698300	LOC_Os06g48300
Os06g0698400	LOC_Os06g48310
Os06g0698500	LOC_Os06g48320
Os06g0698600	LOC_Os06g48330
Os06g0698674	LOC_Os06g48350
NA	LOC_Os06g48355
Os06g0698785	LOC_Os06g48510
Os06g0698802	LOC_Os06g48520
Os06g0698812	LOC_Os06g48520
Os06g0698859	LOC_Os06g48530
Os06g0698900	LOC_Os06g48534
Os06g0699200	LOC_Os06g48570
Os06g0699301	LOC_Os06g48570
Os06g0699400	LOC_Os06g48590
Os06g0699500	LOC_Os06g48600
Os06g0699700	LOC_Os06g48620
Os06g0699800	LOC_Os06g48630
Os06g0699900	LOC_Os06g48640
Os06g0700000	LOC_Os06g48650
Os06g0700700	LOC_Os06g48720
Os06g0701100	LOC_Os06g48750
Os06g0701200	LOC_Os06g48760
Os06g0701300	LOC_Os06g48770
Os06g0701400	LOC_Os06g48780
Os06g0701600	LOC_Os06g48800
Os06g0701700	LOC_Os06g48810
Os06g0701900	LOC_Os06g48850
Os06g0702500	LOC_Os06g48940
Os06g0702600	LOC_Os06g48950
Os06g0702800	LOC_Os06g48970
Os06g0703000	LOC_Os06g48980
Os06g0703200	LOC_Os06g48990
Os06g0703600	LOC_Os06g49020
Os06g0704100	LOC_Os06g49060
Os06g0704300	LOC_Os06g49080
Os06g0704600	LOC_Os06g49110
Os06g0704700	LOC_Os06g49120
Os06g0704800	LOC_Os06g49130
Os06g0704900	LOC_Os06g49140
Os06g0705000	LOC_Os06g49150
Os06g0705100	LOC_Os06g49160
Os06g0705200	LOC_Os06g49170
Os06g0705400	LOC_Os06g49190
Os06g0705700	LOC_Os06g49220
NA	LOC_Os06g49240
Os06g0706400	LOC_Os06g49250
Os06g0706500	LOC_Os06g49250
Os06g0706600	LOC_Os06g49260
Os06g0707000	LOC_Os06g49300
Os06g0707100	LOC_Os06g49310
Os06g0707200	LOC_Os06g49320
Os06g0707700	LOC_Os06g49380
Os06g0708000	LOC_Os06g49430
Os06g0708100	LOC_Os06g49440
Os06g0708300	LOC_Os06g49460
Os06g0708400	LOC_Os06g49470
Os06g0708500	LOC_Os06g49480
Os06g0708832	LOC_Os06g49505
Os06g0708900	LOC_Os06g49510
Os06g0709000	LOC_Os06g49520
Os06g0709100	LOC_Os06g49530
Os06g0710900	LOC_Os06g49680
Os06g0711600	LOC_Os06g49740
Os06g0711700	LOC_Os06g49750
Os06g0711800	LOC_Os06g49760
Os06g0711900	LOC_Os06g49770
Os06g0712300	LOC_Os06g49790
Os06g0712400	LOC_Os06g49800
Os06g0712500	LOC_Os06g49810
Os06g0712700	LOC_Os06g49840
Os06g0712900	LOC_Os06g49870
Os06g0713100	LOC_Os06g49890
Os06g0713400	LOC_Os06g49930
Os06g0713800	LOC_Os06g49970
Os06g0714000	LOC_Os06g49990
Os06g0714100	LOC_Os06g50000
Os06g0714200	LOC_Os06g50030
Os06g0714300	LOC_Os06g50040
Os06g0714500	LOC_Os06g50050
Os06g0714600	LOC_Os06g50060
Os06g0714900	LOC_Os06g50100
Os06g0715000	LOC_Os06g50110
Os06g0715100	LOC_Os06g50120
Os06g0715200	LOC_Os06g50130
Os06g0715300	LOC_Os06g50140
Os06g0715500	LOC_Os06g50154
Os06g0715600	LOC_Os06g50170
Os06g0716700	LOC_Os06g50300
Os06g0716800	LOC_Os06g50310
Os06g0717100	LOC_Os06g50330
Os06g0717200	LOC_Os06g50340
Os06g0717400	LOC_Os06g50360
