name,AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,dataset 1 (728 proteins),dataset 2 (133 proteins),Degree,Eccentricity,IsSingleNode,NeighborhoodConnectivity,NumberOfDirectedEdges,NumberOfUndirectedEdges,PartnerOfMultiEdgedNodePairs,pathways,Radiality,selected,SelfLoops,shared name,status D1,status D2,Stress,TopologicalCoefficient,Unweighted graph predicted proteins (dataset 1),Unweighted graph predicted proteins (dataset 2),Weighted graph predicted proteins (dataset 1),Weighted graph predicted proteins (dataset 2)
LOC_Os09g27910,2.669356243,1.71E-05,0.374622159,0.520200509,0,0,164,7,false,377.945122,0,164,0,,0.999365987,false,0,LOC_Os09g27910,N/A,N/A,1309454,0.053754106,0,0,0,0
LOC_Os08g09940,2.686016137,6.35E-05,0.372298582,0.206162465,1,0,120,7,false,443.0166667,0,120,0,,0.99935966,false,0,LOC_Os08g09940,TRAINING,N/A,2463252,0.063987192,1,0,1,0
LOC_Os01g71990,2.604167876,4.81E-04,0.383999822,0.09763601,0,0,193,7,false,297.015544,0,193,0,L-proline biosynthesis I//L-arginine degradation VI (arginase 2 pathway)//L-proline biosynthesis III,0.999390745,false,0,LOC_Os01g71990,N/A,N/A,14241822,0.037741725,0,0,0,0
LOC_Os05g38170,2.840715156,1.34E-04,0.352024031,0.139685476,0,0,47,7,false,340.3191489,0,47,0,superpathway of pyrimidine nucleobases salvage//pyrimidine salvage pathway//superpathway of pyrimidine ribonucleosides salvage//pyrimidine nucleobases salvage I,0.999300906,false,0,LOC_Os05g38170,MEDIUM CONFIDENCE (Unweighted),N/A,3420058,0.069979472,1,0,0,0
LOC_Os03g42040,2.789980844,2.31E-06,0.3584254,0.580133129,0,0,63,7,false,409.3809524,0,63,0,,0.999320174,false,0,LOC_Os03g42040,N/A,N/A,201380,0.075994237,0,0,0,0
LOC_Os06g14040,2.88994021,1.25E-05,0.34602792,0.20625,0,0,65,7,false,282.7846154,0,65,0,molybdenum cofactor biosynthesis,0.99928221,false,0,LOC_Os06g14040,N/A,N/A,558380,0.068876605,0,0,0,0
LOC_Os07g48920,2.778197016,4.78E-05,0.359945675,0.250815851,0,0,66,7,false,402.3333333,0,66,0,fatty acid &alpha;-oxidation I,0.99932465,false,0,LOC_Os07g48920,N/A,N/A,1642704,0.071690889,0,0,0,0
LOC_Os05g04600,2.969234341,2.06E-07,0.33678716,0.483516484,0,0,14,8,false,578.9285714,0,14,0,,0.999252095,false,0,LOC_Os05g04600,N/A,N/A,16660,0.18035158,0,0,0,0
LOC_Os01g06660,2.61827364,8.04E-05,0.38193105,0.133029382,1,0,141,7,false,317.0283688,0,141,0,superpathway of anaerobic sucrose degradation//pyruvate fermentation to ethanol II,0.999385388,false,0,LOC_Os01g06660,TRAINING,N/A,3217466,0.041081815,1,0,1,0
LOC_Os07g35510,2.844546352,5.19E-06,0.351549905,0.583653044,0,0,110,7,false,323.1909091,0,110,0,,0.999299451,false,0,LOC_Os07g35510,N/A,MEDIUM CONFIDENCE (Unweighted),323400,0.069818732,0,1,0,0
LOC_Os02g50620,2.547570674,2.20E-04,0.392530818,0.146268657,1,0,201,7,false,389.4477612,0,201,0,"superpathway of cytosolic glycolysis (plants), pyruvate dehydrogenase and TCA cycle//superpathway of acetyl-CoA biosynthesis//pyruvate decarboxylation to acetyl CoA",0.999412241,false,0,LOC_Os02g50620,TRAINING,N/A,9492168,0.045257732,1,0,1,0
LOC_Os05g14860,2.756719104,3.98E-04,0.362750053,0.140201568,0,0,95,7,false,285.3263158,0,95,0,,0.999332807,false,0,LOC_Os05g14860,N/A,N/A,13982060,0.04896318,0,0,0,0
LOC_Os03g18840,2.731235851,2.64E-05,0.36613462,0.148739496,0,0,120,7,false,375.5666667,0,120,0,,0.999342485,false,0,LOC_Os03g18840,N/A,N/A,1930020,0.060273899,0,0,0,0
LOC_Os01g13370,2.939339409,6.93E-05,0.340212497,0.199335548,0,0,43,8,false,224.8139535,0,43,0,,0.999263449,false,0,LOC_Os01g13370,MEDIUM CONFIDENCE (Weighted),N/A,3601478,0.062935924,0,0,1,0
LOC_Os02g19140,2.697916062,2.84E-04,0.370656454,0.144374508,0,0,124,7,false,299.8951613,0,124,0,,0.99935514,false,0,LOC_Os02g19140,N/A,N/A,12157580,0.045484018,0,0,0,0
LOC_Os11g48030,2.736808498,3.03E-04,0.365389102,0.087489064,0,0,127,7,false,244.8661417,0,127,0,,0.999340369,false,0,LOC_Os11g48030,N/A,N/A,8533084,0.040355304,0,0,0,0
LOC_Os10g29470,2.832298137,1.07E-05,0.353070175,0.393939394,1,0,45,7,false,639.9555556,0,45,0,,0.999304102,false,0,LOC_Os10g29470,TRAINING,N/A,590506,0.127227745,1,0,1,0
LOC_Os03g01540,3.057816219,3.11E-06,0.327030772,0.071895425,0,0,18,8,false,217.7777778,0,18,0,,0.999218452,false,0,LOC_Os03g01540,N/A,N/A,74856,0.086014416,0,0,0,0
LOC_Os01g68310,3.187264178,3.11E-06,0.313748702,0.257575758,0,0,12,8,false,310.5,0,12,0,,0.999169288,false,0,LOC_Os01g68310,N/A,N/A,75342,0.204650396,0,0,0,0
LOC_Os03g07290,3.047831892,9.96E-06,0.328102086,0.251082251,0,0,22,7,false,261.4090909,0,22,0,,0.999222244,false,0,LOC_Os03g07290,N/A,N/A,180558,0.108863636,0,0,0,0
LOC_Os01g59760,2.662390434,1.24E-04,0.375602311,0.270887665,0,0,204,7,false,295.2058824,0,204,0,,0.999368633,false,0,LOC_Os01g59760,N/A,N/A,7334306,0.043126513,0,0,0,0
LOC_Os02g57690,3.09943693,2.40E-05,0.322639248,0.094466937,0,0,39,7,false,150.3076923,0,39,0,,0.999202645,false,0,LOC_Os02g57690,N/A,N/A,618784,0.079383854,0,0,0,0
LOC_Os12g35350,2.96853776,3.27E-04,0.336866188,0.010462717,0,0,117,7,false,81.21367521,0,117,0,,0.999252359,false,0,LOC_Os12g35350,N/A,MEDIUM CONFIDENCE (Unweighted),9017946,0.027616569,0,1,0,0
LOC_Os11g30500,2.685319557,1.66E-04,0.372395158,0.241456583,0,0,85,7,false,485.5764706,0,85,0,,0.999359924,false,0,LOC_Os11g30500,N/A,N/A,5666350,0.07074423,0,0,0,0
LOC_Os05g48390,2.877285656,1.15E-04,0.347549781,0.112647209,0,0,63,7,false,192.7777778,0,63,0,,0.999287016,false,0,LOC_Os05g48390,MEDIUM CONFIDENCE (Weighted),N/A,2802362,0.044465687,0,0,1,0
LOC_Os01g03520,2.872003251,2.17E-05,0.348189021,0.167307692,0,0,65,7,false,277.2461538,0,65,0,,0.999289023,false,0,LOC_Os01g03520,N/A,N/A,811022,0.063981253,0,0,0,0
LOC_Os04g30780,2.832123991,9.18E-06,0.353091885,0.266666667,0,0,51,7,false,323.1764706,0,51,0,,0.999304169,false,0,LOC_Os04g30780,N/A,N/A,375576,0.065327768,0,0,0,0
LOC_Os03g22690,2.590642596,0.001459679,0.386004616,0.078110432,0,0,197,7,false,275.9847716,0,197,0,,0.999395882,false,0,LOC_Os03g22690,N/A,N/A,48135206,0.034716776,0,0,0,0
LOC_Os01g01610,3.226446857,1.56E-05,0.309938469,0.033333333,0,0,16,8,false,153.375,0,16,0,,0.999154407,false,0,LOC_Os01g01610,N/A,N/A,389376,0.130444065,0,0,0,0
LOC_Os03g10650,3.692981947,1.60E-08,0.270783885,0,0,0,2,8,false,110,0,2,0,,0.998977219,false,0,LOC_Os03g10650,MEDIUM CONFIDENCE (Unweighted),N/A,564,0.5,1,0,0,0
LOC_Os03g09820,3.076449759,4.79E-06,0.325050002,0.112643678,0,0,30,8,false,164.6333333,0,30,0,,0.999211375,false,0,LOC_Os03g09820,N/A,N/A,131818,0.072037361,0,0,0,0
LOC_Os03g43390,2.964880711,4.06E-06,0.337281698,0.089015152,0,0,33,7,false,224.8181818,0,33,0,,0.999253748,false,0,LOC_Os03g43390,N/A,N/A,103460,0.066558923,0,0,0,0
LOC_Os01g46510,2.808440239,4.78E-05,0.356069531,0.125865703,0,0,82,7,false,198.4390244,0,82,0,,0.999313164,false,0,LOC_Os01g46510,N/A,MEDIUM CONFIDENCE (Unweighted),1070628,0.039892808,0,1,0,0
LOC_Os11g47130,2.725547106,3.09E-05,0.366898814,0.269985975,0,0,93,7,false,319.5376344,0,93,0,,0.999344646,false,0,LOC_Os11g47130,N/A,N/A,1185202,0.052649017,0,0,0,0
LOC_Os11g36940,2.880768561,2.55E-05,0.347129587,0.613330844,0,0,104,7,false,303.5,0,104,0,,0.999285694,false,0,LOC_Os11g36940,MEDIUM CONFIDENCE (Weighted),N/A,3092142,0.071647781,0,0,1,0
LOC_Os09g36280,2.849016079,5.78E-06,0.35099837,0.629494949,0,0,100,7,false,359.45,0,100,0,,0.999297753,false,0,LOC_Os09g36280,N/A,MEDIUM CONFIDENCE (Weighted),389612,0.077184883,0,0,0,1
LOC_Os05g04990,2.961049515,2.98E-05,0.337718094,0.240518039,0,0,47,7,false,285.4680851,0,47,0,superpathway of polyamine biosynthesis II//spermidine biosynthesis I//L-methionine salvage cycle I (bacteria and plants)//spermine biosynthesis,0.999255203,false,0,LOC_Os05g04990,N/A,N/A,1261834,0.084752615,0,0,0,0
LOC_Os09g25625,3.104429094,5.99E-07,0.322120419,0.647058824,0,0,18,7,false,363.5555556,0,18,0,,0.999200749,false,0,LOC_Os09g25625,N/A,N/A,23426,0.174618422,0,0,0,0
LOC_Os10g11810,2.884135369,2.97E-05,0.346724363,0.406976744,0,0,44,7,false,558.8409091,0,44,0,,0.999284415,false,0,LOC_Os10g11810,MEDIUM CONFIDENCE (Unweighted),MEDIUM CONFIDENCE (Unweighted),1963580,0.128671007,1,1,0,0
LOC_Os08g41410,2.830382539,2.33E-04,0.353309133,0.449693788,0,0,127,7,false,265.8346457,0,127,0,,0.99930483,false,0,LOC_Os08g41410,N/A,N/A,15756522,0.055763955,0,0,0,0
LOC_Os03g12620,2.825912811,3.45E-06,0.353867959,0.697171717,1,0,100,7,false,370.76,0,100,0,,0.999306528,false,0,LOC_Os03g12620,TRAINING,N/A,326010,0.074870759,1,0,1,0
LOC_Os01g71474,2.820862599,5.62E-04,0.354501492,0.414894742,0,0,138,7,false,255.4057971,0,138,0,,0.999308446,false,0,LOC_Os01g71474,N/A,N/A,31384616,0.05276081,0,0,0,0
LOC_Os02g39790,2.964822662,2.45E-05,0.337288302,0.2485482,0,0,42,7,false,269.1904762,0,42,0,superpathway of polyamine biosynthesis II//spermidine biosynthesis I//L-methionine salvage cycle I (bacteria and plants)//spermine biosynthesis,0.99925377,false,0,LOC_Os02g39790,MEDIUM CONFIDENCE (Weighted),N/A,791650,0.078087226,0,0,1,0
LOC_Os01g71410,2.854820921,5.45E-05,0.350284669,0.797897754,0,0,92,7,false,352.3043478,0,92,0,,0.999295548,false,0,LOC_Os01g71410,N/A,N/A,4371804,0.078744825,0,0,0,0
LOC_Os07g35560,2.882161723,1.63E-06,0.346961793,0.775862069,0,0,88,7,false,357.0795455,0,88,0,,0.999285165,false,0,LOC_Os07g35560,N/A,MEDIUM CONFIDENCE (Unweighted),155400,0.082504516,0,1,0,0
LOC_Os01g71650,2.863528183,3.27E-06,0.349219542,0.816649642,0,0,89,7,false,340.3932584,0,89,0,,0.999292241,false,0,LOC_Os01g71650,N/A,N/A,260086,0.075693409,0,0,0,0
LOC_Os02g04670,2.731932432,1.93E-04,0.366041264,0.408352211,0,0,143,7,false,310.5804196,0,143,0,,0.999342221,false,0,LOC_Os02g04670,N/A,N/A,10533462,0.051420599,0,0,0,0
LOC_Os01g71680,2.871538863,4.28E-05,0.34824533,0.648903509,0,0,96,7,false,329.3958333,0,96,0,,0.999289199,false,0,LOC_Os01g71680,HIGH CONFIDENCE,MEDIUM CONFIDENCE (Unweighted),3443610,0.075547114,1,1,1,0
LOC_Os07g35520,2.858536019,3.63E-06,0.349829421,0.665334095,0,0,103,7,false,332.1747573,0,103,0,,0.999294137,false,0,LOC_Os07g35520,N/A,N/A,287832,0.073538799,0,0,0,0
LOC_Os07g13580,2.865385732,4.63E-06,0.348993153,0.728294178,0,0,89,7,false,361.9213483,0,89,0,,0.999291536,false,0,LOC_Os07g13580,MEDIUM CONFIDENCE (Weighted),N/A,268496,0.081716267,0,0,1,0
LOC_Os01g71350,2.789922796,1.46E-04,0.358432858,0.483473389,0,0,120,7,false,287.2,0,120,0,,0.999320196,false,0,LOC_Os01g71350,N/A,N/A,8293128,0.054701587,0,0,0,0
LOC_Os03g62860,2.885702676,1.26E-04,0.346536048,0.65248227,0,0,94,7,false,311.0212766,0,94,0,,0.99928382,false,0,LOC_Os03g62860,HIGH CONFIDENCE,N/A,6035016,0.074790458,1,0,1,0
LOC_Os01g64170,2.847448772,5.49E-06,0.351191568,0.652380952,0,0,105,7,false,334.9619048,0,105,0,,0.999298348,false,0,LOC_Os01g64170,MEDIUM CONFIDENCE (Unweighted),MEDIUM CONFIDENCE (Unweighted),384130,0.071329196,1,1,0,0
LOC_Os07g35480,2.857375051,3.99E-06,0.349971559,0.637934382,1,0,102,7,false,334.6764706,0,102,0,,0.999294578,false,0,LOC_Os07g35480,TRAINING,N/A,251072,0.075106928,1,0,1,0
LOC_Os02g10660,2.832704476,6.23E-06,0.353019529,0.620183486,0,0,110,7,false,336.1818182,0,110,0,,0.999303948,false,0,LOC_Os02g10660,N/A,N/A,390226,0.07044883,0,0,0,0
LOC_Os01g58730,2.8007198,5.67E-04,0.357051069,0.444525194,0,0,129,7,false,276.8062016,0,129,0,,0.999316096,false,0,LOC_Os01g58730,N/A,N/A,29158664,0.053814397,0,0,0,0
LOC_Os06g23160,3.055842573,3.36E-07,0.327241988,0.37254902,0,0,18,8,false,395.9444444,0,18,0,,0.999219201,false,0,LOC_Os06g23160,N/A,N/A,23664,0.150320594,0,0,0,0
LOC_Os02g39795,2.803970511,1.69E-04,0.356637132,0.146907216,0,0,97,7,false,277.8350515,0,97,0,,0.999314861,false,0,LOC_Os02g39795,MEDIUM CONFIDENCE (Unweighted),N/A,6960242,0.052826475,1,0,0,0
LOC_Os04g35260,2.798107622,1.92E-05,0.357384395,0.226553672,0,0,60,7,false,427.4666667,0,60,0,,0.999317088,false,0,LOC_Os04g35260,N/A,N/A,828768,0.080064931,0,0,0,0
LOC_Os08g09340,2.668427469,4.74E-05,0.374752551,0.288705313,0,0,119,7,false,531.4453782,0,119,0,,0.99936634,false,0,LOC_Os08g09340,MEDIUM CONFIDENCE (Weighted),N/A,2970858,0.076225671,0,0,1,0
LOC_Os01g52470,2.802519301,1.82E-06,0.356821807,0.338624339,0,0,28,7,false,630.3571429,0,28,0,,0.999315412,false,0,LOC_Os01g52470,N/A,N/A,131444,0.117450558,0,0,0,0
LOC_Os01g71830,2.729204156,5.90E-04,0.366407181,0.270432407,0,0,184,7,false,237.3913043,0,184,0,,0.999343257,false,0,LOC_Os01g71830,N/A,N/A,27758646,0.039783119,0,0,0,0
LOC_Os07g41190,2.814128984,1.16E-05,0.355349739,0.222222222,0,0,64,7,false,383.59375,0,64,0,,0.999311003,false,0,LOC_Os07g41190,N/A,N/A,456396,0.074970069,0,0,0,0
LOC_Os01g71810,2.800661752,4.05E-04,0.35705847,0.370010132,1,0,141,7,false,252.4609929,0,141,0,,0.999316118,false,0,LOC_Os01g71810,TRAINING,N/A,21491612,0.049370746,1,0,1,0
LOC_Os01g56190,2.740697742,5.43E-06,0.364870589,0.327340032,0,0,62,7,false,580.8225806,0,62,0,,0.999338892,false,0,LOC_Os01g56190,N/A,N/A,359996,0.09428938,0,0,0,0
LOC_Os04g53170,2.666627968,5.25E-05,0.375005442,0.288172334,0,0,122,7,false,523.6065574,0,122,0,,0.999367023,false,0,LOC_Os04g53170,HIGH CONFIDENCE,N/A,3138512,0.074800937,1,0,1,0
LOC_Os01g12560,2.721367621,1.19E-04,0.367462298,0.210967742,0,0,125,7,false,423.576,0,125,0,phosphopantothenate biosynthesis I,0.999346233,false,0,LOC_Os01g12560,N/A,N/A,6033966,0.068114506,0,0,0,0
LOC_Os06g03120,2.687061009,2.12E-05,0.372153813,0.524747651,0,0,170,7,false,356.0705882,0,170,0,,0.999359263,false,0,LOC_Os06g03120,N/A,N/A,1707558,0.052743384,0,0,0,0
LOC_Os07g06440,2.898473327,4.64E-06,0.345009213,0.190804598,0,0,30,7,false,340.9666667,0,30,0,,0.999278969,false,0,LOC_Os07g06440,N/A,N/A,212662,0.081978515,0,0,0,0
LOC_Os12g18150,2.855749695,2.48E-07,0.350170746,0.419630156,0,0,38,7,false,665.8157895,0,38,0,,0.999295196,false,0,LOC_Os12g18150,N/A,N/A,30028,0.140913395,0,0,0,0
LOC_Os06g39060,2.866314506,4.66E-06,0.348880068,0.72309613,0,0,90,7,false,347.5666667,0,90,0,,0.999291183,false,0,LOC_Os06g39060,N/A,N/A,280994,0.077668529,0,0,0,0
LOC_Os03g51240,2.71335694,3.01E-04,0.368547162,0.393032258,0,0,125,7,false,359.92,0,125,0,,0.999349276,false,0,LOC_Os03g51240,N/A,N/A,11259442,0.056465642,0,0,0,0
LOC_Os01g71670,2.829744007,6.10E-05,0.353388857,0.579163555,0,0,104,7,false,319.2211538,0,104,0,,0.999305073,false,0,LOC_Os01g71670,N/A,N/A,3854696,0.066009337,0,0,0,0
LOC_Os02g33000,2.888024613,2.60E-05,0.346257437,0.574910728,0,0,114,7,false,294.7631579,0,114,0,,0.999282938,false,0,LOC_Os02g33000,N/A,N/A,2877286,0.071943956,0,0,0,0
LOC_Os06g40490,2.878040286,2.04E-06,0.347458653,0.737113402,0,0,97,7,false,336.6804124,0,97,0,,0.99928673,false,0,LOC_Os06g40490,MEDIUM CONFIDENCE (Weighted),N/A,164302,0.078977343,0,0,1,0
LOC_Os08g23720,2.772856562,8.38E-06,0.360638921,0.570146703,0,0,119,7,false,372.9495798,0,119,0,,0.999326678,false,0,LOC_Os08g23720,N/A,N/A,697860,0.066361135,0,0,0,0
LOC_Os01g51570,2.815348,9.93E-05,0.355195876,0.55453668,0,0,112,7,false,299.4017857,0,112,0,,0.99931054,false,0,LOC_Os01g51570,MEDIUM CONFIDENCE (Weighted),N/A,4547884,0.059962519,0,0,1,0
LOC_Os03g12140,2.842166367,2.29E-05,0.351844287,0.641156762,0,0,107,7,false,330.3457944,0,107,0,,0.999300355,false,0,LOC_Os03g12140,N/A,MEDIUM CONFIDENCE (Unweighted),2157618,0.069429549,0,1,0,0
LOC_Os06g04080,2.718697394,3.49E-04,0.367823209,0.32728286,0,0,159,7,false,273.6289308,0,159,0,,0.999347247,false,0,LOC_Os06g04080,MEDIUM CONFIDENCE (Weighted),MEDIUM CONFIDENCE (Unweighted),12325408,0.04473894,0,1,1,0
LOC_Os01g53750,2.839380043,3.04E-05,0.352189557,0.640842678,0,0,109,7,false,325.8440367,0,109,0,,0.999301413,false,0,LOC_Os01g53750,N/A,N/A,3126360,0.067560447,0,0,0,0
LOC_Os03g45390,2.89214605,1.36E-05,0.345764005,0.720882292,0,0,99,7,false,319.7575758,0,99,0,,0.999281373,false,0,LOC_Os03g45390,N/A,N/A,900134,0.078583823,0,0,0,0
LOC_Os06g34020,2.847680966,1.90E-04,0.351162933,0.577433628,0,0,113,7,false,313.0973451,0,113,0,,0.99929826,false,0,LOC_Os06g34020,N/A,N/A,7369728,0.068361334,0,0,0,0
LOC_Os05g31140,2.760434202,1.88E-04,0.36226185,0.391939067,1,0,138,7,false,262.057971,0,138,0,,0.999331396,false,0,LOC_Os05g31140,TRAINING,MEDIUM CONFIDENCE (Weighted),8843516,0.046794772,1,0,1,1
LOC_Os08g14700,2.890985082,1.47E-06,0.345902857,0.792009988,0,0,90,7,false,347.5888889,0,90,0,,0.999281813,false,0,LOC_Os08g14700,N/A,N/A,131082,0.083175135,0,0,0,0
LOC_Os03g57880,2.839031752,3.67E-06,0.352232764,0.729108911,0,0,101,7,false,341.1089109,0,101,0,,0.999301545,false,0,LOC_Os03g57880,N/A,N/A,303724,0.071034759,0,0,0,0
LOC_Os10g07290,2.805363673,7.18E-05,0.356460023,0.49815873,0,0,126,7,false,298.2142857,0,126,0,,0.999314332,false,0,LOC_Os10g07290,N/A,N/A,4500496,0.058575201,0,0,0,0
LOC_Os01g71820,2.742497243,4.24E-04,0.364631178,0.299199443,1,0,170,7,false,239.3352941,0,170,0,,0.999338208,false,0,LOC_Os01g71820,TRAINING,N/A,20516544,0.041151185,1,0,1,0
LOC_Os05g41610,2.775700935,2.45E-04,0.36026936,0.461192351,0,0,127,7,false,292.5826772,0,127,0,,0.999325598,false,0,LOC_Os05g41610,N/A,MEDIUM CONFIDENCE (Unweighted),8618386,0.053502411,0,1,0,0
LOC_Os05g45860,2.862251117,2.45E-06,0.349375355,0.834525026,0,0,89,7,false,375.6292135,0,89,0,,0.999292727,false,0,LOC_Os05g45860,N/A,N/A,200626,0.082975307,0,0,0,0
LOC_Os01g71400,2.781273582,1.20E-04,0.359547513,0.543859649,0,0,114,7,false,312.1578947,0,114,0,,0.999323481,false,0,LOC_Os01g71400,N/A,N/A,6363690,0.057487642,0,0,0,0
LOC_Os07g38930,2.753700586,1.64E-05,0.363147688,0.555476428,0,0,119,7,false,385.9411765,0,119,0,,0.999333953,false,0,LOC_Os07g38930,N/A,MEDIUM CONFIDENCE (Unweighted),922792,0.065214798,0,1,0,0
LOC_Os02g08490,2.806814884,7.33E-06,0.356275722,0.305288462,0,0,65,7,false,503.6153846,0,65,0,,0.999313781,false,0,LOC_Os02g08490,N/A,N/A,416034,0.095129464,0,0,0,0
LOC_Os12g30300,2.614732687,2.68E-05,0.382448273,0.162601626,0,0,123,7,false,511.9430894,0,123,0,,0.999386733,false,0,LOC_Os12g30300,N/A,N/A,8582454,0.065702243,0,0,0,0
LOC_Os01g71380,2.792883265,1.45E-04,0.358052917,0.441556711,0,0,123,7,false,281.2276423,0,123,0,,0.999319072,false,0,LOC_Os01g71380,MEDIUM CONFIDENCE (Weighted),N/A,8358682,0.05394737,0,0,1,0
LOC_Os04g33640,2.857142857,3.19E-06,0.35,0.703232323,0,0,100,7,false,336.26,0,100,0,,0.999294667,false,0,LOC_Os04g33640,N/A,N/A,261586,0.073773585,0,0,0,0
LOC_Os08g12800,2.870377895,1.47E-06,0.348386183,0.817204301,0,0,93,7,false,356.4301075,0,93,0,,0.99928964,false,0,LOC_Os08g12800,MEDIUM CONFIDENCE (Weighted),N/A,144876,0.081080552,0,0,1,0
LOC_Os03g18520,2.792651071,9.27E-05,0.358082687,0.54351232,0,0,119,7,false,335.3109244,0,119,0,,0.99931916,false,0,LOC_Os03g18520,N/A,N/A,6742338,0.06249814,0,0,0,0
LOC_Os07g35350,2.857317002,1.53E-06,0.349978669,0.822944896,0,0,82,7,false,399.0609756,0,82,0,,0.9992946,false,0,LOC_Os07g35350,N/A,N/A,192722,0.085342381,0,0,0,0
LOC_Os01g40150,2.927439485,2.05E-07,0.341595447,0.638095238,0,0,36,7,false,664.3888889,0,36,0,,0.999267968,false,0,LOC_Os01g40150,N/A,N/A,19578,0.17571777,0,0,0,0
LOC_Os11g47820,2.818250421,3.92E-05,0.354830072,0.59465866,0,0,113,7,false,321.5575221,0,113,0,,0.999309438,false,0,LOC_Os11g47820,N/A,N/A,2870932,0.063940649,0,0,0,0
LOC_Os01g12570,2.781331631,4.24E-05,0.359540009,0.303361345,0,0,85,7,false,527.1764706,0,85,0,phosphopantothenate biosynthesis I,0.999323459,false,0,LOC_Os01g12570,N/A,N/A,3026278,0.096546003,0,0,0,0
LOC_Os07g07340,2.888779242,1.25E-04,0.346166985,0.490967742,0,0,125,7,false,269.392,0,125,0,,0.999282651,false,0,LOC_Os07g07340,N/A,N/A,8513238,0.065993141,0,0,0,0
LOC_Os04g42095,2.910489348,3.35E-06,0.343584834,0.282051282,0,0,40,7,false,334.25,0,40,0,,0.999274406,false,0,LOC_Os04g42095,MEDIUM CONFIDENCE (Unweighted),N/A,160598,0.083354115,1,0,0,0
LOC_Os04g42090,2.838683462,7.66E-05,0.352275981,0.152587519,0,0,73,7,false,263.0958904,0,73,0,superpathway of polyamine biosynthesis II//spermidine biosynthesis I//L-methionine salvage cycle I (bacteria and plants)//spermine biosynthesis,0.999301677,false,0,LOC_Os04g42090,N/A,N/A,2208444,0.054706216,0,0,0,0
LOC_Os11g08660,2.78719452,0.0016665,0.358783713,0.059976422,0,0,117,7,false,212.0598291,0,117,0,,0.999321233,false,0,LOC_Os11g08660,N/A,MEDIUM CONFIDENCE (Unweighted),56497034,0.039533504,0,1,0,0
LOC_Os03g24380,2.692981947,1.64E-04,0.371335575,0.256097561,0,0,165,7,false,324.7030303,0,165,0,glutathione-peroxide redox reactions//reactive oxygen species degradation,0.999357014,false,0,LOC_Os03g24380,MEDIUM CONFIDENCE (Unweighted),N/A,8285608,0.049196511,1,0,0,0
LOC_Os06g01630,2.565101294,2.27E-04,0.389848152,0.154289072,1,0,185,7,false,380.2054054,0,185,0,"superpathway of cytosolic glycolysis (plants), pyruvate dehydrogenase and TCA cycle//superpathway of acetyl-CoA biosynthesis//pyruvate decarboxylation to acetyl CoA",0.999405582,false,0,LOC_Os06g01630,TRAINING,N/A,9379736,0.045261905,1,0,1,0
LOC_Os09g25620,2.791315958,6.77E-05,0.358253962,0.171202532,0,0,80,7,false,301.7,0,80,0,superpathway of polyamine biosynthesis II//spermidine biosynthesis I//L-methionine salvage cycle I (bacteria and plants)//spermine biosynthesis,0.999319667,false,0,LOC_Os09g25620,MEDIUM CONFIDENCE (Unweighted),N/A,1704776,0.054982231,1,0,0,0
LOC_Os03g46660,2.846461949,4.99E-06,0.351313321,0.617397214,0,0,109,7,false,337.1559633,0,109,0,,0.999298723,false,0,LOC_Os03g46660,N/A,N/A,385418,0.07238213,0,0,0,0
LOC_Os07g32600,2.832356185,4.63E-06,0.353062939,0.609207338,0,0,108,7,false,341.2962963,0,108,0,,0.99930408,false,0,LOC_Os07g32600,N/A,N/A,396242,0.070110168,0,0,0,0
LOC_Os02g53200,2.826203053,6.60E-06,0.353831618,0.58011583,0,0,112,7,false,344.6875,0,112,0,,0.999306417,false,0,LOC_Os02g53200,N/A,N/A,476334,0.06990215,0,0,0,0
LOC_Os03g27980,2.879781738,1.18E-04,0.347248539,0.751075012,0,0,92,7,false,341.25,0,92,0,,0.999286068,false,0,LOC_Os03g27980,N/A,N/A,6299388,0.079413342,0,0,0,0
LOC_Os12g34860,2.93051605,3.39E-05,0.341236828,0.170289855,0,0,24,8,false,440.7916667,0,24,0,,0.9992668,false,0,LOC_Os12g34860,N/A,N/A,1069264,0.11559986,0,0,0,0
LOC_Os01g02020,2.733964126,5.20E-06,0.365769247,0.336827393,1,0,54,7,false,696.5925926,0,54,0,superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate)//lysine degradation II//mevalonate pathway I,0.999341449,false,0,LOC_Os01g02020,TRAINING,N/A,386278,0.112223953,1,0,1,0
LOC_Os07g07430,3.260985662,7.62E-08,0.306655749,0.333333333,0,0,6,7,false,272,0,6,0,,0.999141289,false,0,LOC_Os07g07430,N/A,N/A,2814,0.272925033,0,0,0,0
LOC_Os05g46030,3.069890289,4.18E-06,0.32574454,0.413105413,0,0,27,7,false,354.5925926,0,27,0,,0.999213866,false,0,LOC_Os05g46030,N/A,N/A,164494,0.156589452,0,0,0,0
LOC_Os11g01390,3.059325477,6.75E-06,0.326869438,0.407407407,1,0,28,7,false,248.8928571,0,28,0,,0.999217879,false,0,LOC_Os11g01390,TRAINING,N/A,223720,0.10228407,1,0,1,0
LOC_Os04g41540,2.965112904,2.11E-04,0.337255286,0.302857143,0,0,50,7,false,210.68,0,50,0,,0.99925366,false,0,LOC_Os04g41540,MEDIUM CONFIDENCE (Weighted),N/A,7531584,0.065552443,0,0,1,0
